sample_id,signer_id,label,take_id,relative_path,source_group,file_size_bytes,split
P2_kotoriyQ_0014_ffece291902a,P2,kotoriyQ,14,_kotoriy_q/P2_kotoriyQ (14).mov,_kotoriy_q,208890,validation
P2_kotoriyQ_0015_5823b39b2ad4,P2,kotoriyQ,15,_kotoriy_q/P2_kotoriyQ (15).mov,_kotoriy_q,259244,validation
P2_kotoriyQ_0016_8c3c360a2605,P2,kotoriyQ,16,_kotoriy_q/P2_kotoriyQ (16).mov,_kotoriy_q,252729,validation
P2_kotoriyQ_0017_ff4efbcf796f,P2,kotoriyQ,17,_kotoriy_q/P2_kotoriyQ (17).mov,_kotoriy_q,233832,validation
P2_kotoriyQ_0018_f448b982c666,P2,kotoriyQ,18,_kotoriy_q/P2_kotoriyQ (18).mov,_kotoriy_q,254672,validation
P2_kotoriyQ_0019_331cf9e1934a,P2,kotoriyQ,19,_kotoriy_q/P2_kotoriyQ (19).mov,_kotoriy_q,257800,validation
P2_kotoriyQ_0002_622a0db6391a,P2,kotoriyQ,2,_kotoriy_q/P2_kotoriyQ (2).mov,_kotoriy_q,200156,validation
P2_kotoriyQ_0020_cb22715ba459,P2,kotoriyQ,20,_kotoriy_q/P2_kotoriyQ (20).mov,_kotoriy_q,219184,validation
P2_kotoriyQ_0021_857c26ef4f9a,P2,kotoriyQ,21,_kotoriy_q/P2_kotoriyQ (21).mov,_kotoriy_q,252402,validation
P2_kotoriyQ_0022_386c4c2ae03b,P2,kotoriyQ,22,_kotoriy_q/P2_kotoriyQ (22).mov,_kotoriy_q,260778,validation
P2_kotoriyQ_0023_4807ae100417,P2,kotoriyQ,23,_kotoriy_q/P2_kotoriyQ (23).mov,_kotoriy_q,257463,validation
P2_kotoriyQ_0024_520358cc7bef,P2,kotoriyQ,24,_kotoriy_q/P2_kotoriyQ (24).mov,_kotoriy_q,277588,validation
P2_kotoriyQ_0025_b904540f06c0,P2,kotoriyQ,25,_kotoriy_q/P2_kotoriyQ (25).mov,_kotoriy_q,198255,validation
P2_kotoriyQ_0026_9005c6a2d402,P2,kotoriyQ,26,_kotoriy_q/P2_kotoriyQ (26).mov,_kotoriy_q,152214,validation
P2_kotoriyQ_0027_414e94c4863b,P2,kotoriyQ,27,_kotoriy_q/P2_kotoriyQ (27).mov,_kotoriy_q,176579,validation
P2_kotoriyQ_0028_192e08efd676,P2,kotoriyQ,28,_kotoriy_q/P2_kotoriyQ (28).mov,_kotoriy_q,167535,validation
P2_kotoriyQ_0029_39b85d1b36fe,P2,kotoriyQ,29,_kotoriy_q/P2_kotoriyQ (29).mov,_kotoriy_q,161697,validation
P2_kotoriyQ_0003_91be4733b52c,P2,kotoriyQ,3,_kotoriy_q/P2_kotoriyQ (3).mov,_kotoriy_q,163764,validation
P2_kotoriyQ_0030_e7709fc64412,P2,kotoriyQ,30,_kotoriy_q/P2_kotoriyQ (30).mov,_kotoriy_q,168752,validation
P2_kotoriyQ_0031_40d375a24dc7,P2,kotoriyQ,31,_kotoriy_q/P2_kotoriyQ (31).mov,_kotoriy_q,176031,validation
P2_kotoriyQ_0032_ffcacb47f266,P2,kotoriyQ,32,_kotoriy_q/P2_kotoriyQ (32).mov,_kotoriy_q,173616,validation
P2_kotoriyQ_0033_d40cee36278f,P2,kotoriyQ,33,_kotoriy_q/P2_kotoriyQ (33).mov,_kotoriy_q,191627,validation
P2_kotoriyQ_0034_bcddac978037,P2,kotoriyQ,34,_kotoriy_q/P2_kotoriyQ (34).mov,_kotoriy_q,185305,validation
P2_kotoriyQ_0035_d29efc7e3197,P2,kotoriyQ,35,_kotoriy_q/P2_kotoriyQ (35).mov,_kotoriy_q,172742,validation
P2_kotoriyQ_0036_6eb3d3eeee77,P2,kotoriyQ,36,_kotoriy_q/P2_kotoriyQ (36).mov,_kotoriy_q,173772,validation
P2_kotoriyQ_0037_00778c16633a,P2,kotoriyQ,37,_kotoriy_q/P2_kotoriyQ (37).mov,_kotoriy_q,174198,validation
P2_kotoriyQ_0038_8c78b00b0e57,P2,kotoriyQ,38,_kotoriy_q/P2_kotoriyQ (38).mov,_kotoriy_q,211507,validation
P2_kotoriyQ_0004_3a55874b8ee7,P2,kotoriyQ,4,_kotoriy_q/P2_kotoriyQ (4).mov,_kotoriy_q,192670,validation
P2_kotoriyQ_0005_1ffa1ced234e,P2,kotoriyQ,5,_kotoriy_q/P2_kotoriyQ (5).mov,_kotoriy_q,181857,validation
P2_kotoriyQ_0006_38265ae60626,P2,kotoriyQ,6,_kotoriy_q/P2_kotoriyQ (6).mov,_kotoriy_q,196595,validation
P2_kotoriyQ_0007_054b8e5f1c52,P2,kotoriyQ,7,_kotoriy_q/P2_kotoriyQ (7).mov,_kotoriy_q,199351,validation
P2_kotoriyQ_0008_602eec77a9a5,P2,kotoriyQ,8,_kotoriy_q/P2_kotoriyQ (8).mov,_kotoriy_q,183288,validation
P2_kotoriyQ_0009_051e9d6d48f7,P2,kotoriyQ,9,_kotoriy_q/P2_kotoriyQ (9).mov,_kotoriy_q,151403,validation
P3_kotoriyQ_0001_4232dba9f48c,P3,kotoriyQ,1,_kotoriy_q/P3_kotoriyQ (1).mov,_kotoriy_q,166498,train
P3_kotoriyQ_0010_a42c036529a6,P3,kotoriyQ,10,_kotoriy_q/P3_kotoriyQ (10).mov,_kotoriy_q,140637,train
P3_kotoriyQ_0011_92607cb8d309,P3,kotoriyQ,11,_kotoriy_q/P3_kotoriyQ (11).mov,_kotoriy_q,159588,train
P3_kotoriyQ_0012_ee83bbfabf3c,P3,kotoriyQ,12,_kotoriy_q/P3_kotoriyQ (12).mov,_kotoriy_q,165406,train
P3_kotoriyQ_0013_16f96b4a72bf,P3,kotoriyQ,13,_kotoriy_q/P3_kotoriyQ (13).mov,_kotoriy_q,161714,train
P3_kotoriyQ_0014_e6285bf4aa98,P3,kotoriyQ,14,_kotoriy_q/P3_kotoriyQ (14).mov,_kotoriy_q,161432,train
P3_kotoriyQ_0015_f005a209d45d,P3,kotoriyQ,15,_kotoriy_q/P3_kotoriyQ (15).mov,_kotoriy_q,154577,train
P3_kotoriyQ_0016_2eb73aaa2c5d,P3,kotoriyQ,16,_kotoriy_q/P3_kotoriyQ (16).mov,_kotoriy_q,145837,train
P3_kotoriyQ_0017_dfd6f330d846,P3,kotoriyQ,17,_kotoriy_q/P3_kotoriyQ (17).mov,_kotoriy_q,147672,train
P3_kotoriyQ_0018_634251840648,P3,kotoriyQ,18,_kotoriy_q/P3_kotoriyQ (18).mov,_kotoriy_q,157502,train
P3_kotoriyQ_0019_cb9679ac67ca,P3,kotoriyQ,19,_kotoriy_q/P3_kotoriyQ (19).mov,_kotoriy_q,146935,train
P3_kotoriyQ_0002_61c47092aedd,P3,kotoriyQ,2,_kotoriy_q/P3_kotoriyQ (2).mov,_kotoriy_q,160882,train
P3_kotoriyQ_0020_47012cc29a0e,P3,kotoriyQ,20,_kotoriy_q/P3_kotoriyQ (20).mov,_kotoriy_q,148857,train
P3_kotoriyQ_0021_f7cb09f21ba9,P3,kotoriyQ,21,_kotoriy_q/P3_kotoriyQ (21).mov,_kotoriy_q,152652,train
P3_kotoriyQ_0022_4fb245f270ee,P3,kotoriyQ,22,_kotoriy_q/P3_kotoriyQ (22).mov,_kotoriy_q,151478,train
P3_kotoriyQ_0023_686ee3b6e023,P3,kotoriyQ,23,_kotoriy_q/P3_kotoriyQ (23).mov,_kotoriy_q,166031,train
P3_kotoriyQ_0024_dc977cb058cd,P3,kotoriyQ,24,_kotoriy_q/P3_kotoriyQ (24).mov,_kotoriy_q,143396,train
P3_kotoriyQ_0025_4f9f3f53cf66,P3,kotoriyQ,25,_kotoriy_q/P3_kotoriyQ (25).mov,_kotoriy_q,136464,train
P3_kotoriyQ_0026_f7ed3d71e00c,P3,kotoriyQ,26,_kotoriy_q/P3_kotoriyQ (26).mov,_kotoriy_q,125306,train
P3_kotoriyQ_0027_b5037d3ad41d,P3,kotoriyQ,27,_kotoriy_q/P3_kotoriyQ (27).mov,_kotoriy_q,123593,train
P3_kotoriyQ_0028_380b1f933f26,P3,kotoriyQ,28,_kotoriy_q/P3_kotoriyQ (28).mov,_kotoriy_q,153775,train
P3_kotoriyQ_0029_ffe2e1e602e8,P3,kotoriyQ,29,_kotoriy_q/P3_kotoriyQ (29).mov,_kotoriy_q,152602,train
P3_kotoriyQ_0003_3c8db02197b9,P3,kotoriyQ,3,_kotoriy_q/P3_kotoriyQ (3).mov,_kotoriy_q,158268,train
P3_kotoriyQ_0030_69d7ffc0658d,P3,kotoriyQ,30,_kotoriy_q/P3_kotoriyQ (30).mov,_kotoriy_q,149024,train
P3_kotoriyQ_0031_184874092326,P3,kotoriyQ,31,_kotoriy_q/P3_kotoriyQ (31).mov,_kotoriy_q,122493,train
P3_kotoriyQ_0032_12c3687c7d24,P3,kotoriyQ,32,_kotoriy_q/P3_kotoriyQ (32).mov,_kotoriy_q,152228,train
P3_kotoriyQ_0033_1411a2c1e53d,P3,kotoriyQ,33,_kotoriy_q/P3_kotoriyQ (33).mov,_kotoriy_q,141638,train
P3_kotoriyQ_0034_a783e0c80ca2,P3,kotoriyQ,34,_kotoriy_q/P3_kotoriyQ (34).mov,_kotoriy_q,135758,train
P3_kotoriyQ_0035_13ce2aa4e087,P3,kotoriyQ,35,_kotoriy_q/P3_kotoriyQ (35).mov,_kotoriy_q,129049,train
P3_kotoriyQ_0036_691a73f068ab,P3,kotoriyQ,36,_kotoriy_q/P3_kotoriyQ (36).mov,_kotoriy_q,147021,train
P3_kotoriyQ_0037_4c235c7d9dda,P3,kotoriyQ,37,_kotoriy_q/P3_kotoriyQ (37).mov,_kotoriy_q,144270,train
P3_kotoriyQ_0038_f9b46cc96b23,P3,kotoriyQ,38,_kotoriy_q/P3_kotoriyQ (38).mov,_kotoriy_q,124993,train
P3_kotoriyQ_0039_5c57e8fc4f6c,P3,kotoriyQ,39,_kotoriy_q/P3_kotoriyQ (39).mov,_kotoriy_q,134339,train
P3_kotoriyQ_0004_d59a51aa83b5,P3,kotoriyQ,4,_kotoriy_q/P3_kotoriyQ (4).mov,_kotoriy_q,142687,train
P3_kotoriyQ_0040_289317d783ad,P3,kotoriyQ,40,_kotoriy_q/P3_kotoriyQ (40).mov,_kotoriy_q,137709,train
P3_kotoriyQ_0041_da625602039e,P3,kotoriyQ,41,_kotoriy_q/P3_kotoriyQ (41).mov,_kotoriy_q,135111,train
P3_kotoriyQ_0042_1e805b51226f,P3,kotoriyQ,42,_kotoriy_q/P3_kotoriyQ (42).mov,_kotoriy_q,140055,train
P3_kotoriyQ_0043_ab983759b27d,P3,kotoriyQ,43,_kotoriy_q/P3_kotoriyQ (43).mov,_kotoriy_q,135896,train
P3_kotoriyQ_0044_8f8113a485b6,P3,kotoriyQ,44,_kotoriy_q/P3_kotoriyQ (44).mov,_kotoriy_q,143012,train
P3_kotoriyQ_0045_af58ba0e972b,P3,kotoriyQ,45,_kotoriy_q/P3_kotoriyQ (45).mov,_kotoriy_q,136141,train
P3_kotoriyQ_0046_25d1e59faea7,P3,kotoriyQ,46,_kotoriy_q/P3_kotoriyQ (46).mov,_kotoriy_q,136766,train
P3_kotoriyQ_0047_e03b4ba64cc8,P3,kotoriyQ,47,_kotoriy_q/P3_kotoriyQ (47).mov,_kotoriy_q,117137,train
P3_kotoriyQ_0048_f777273f4a56,P3,kotoriyQ,48,_kotoriy_q/P3_kotoriyQ (48).mov,_kotoriy_q,128316,train
P3_kotoriyQ_0049_97429f9557a2,P3,kotoriyQ,49,_kotoriy_q/P3_kotoriyQ (49).mov,_kotoriy_q,118947,train
P3_kotoriyQ_0005_9ebc739e5e68,P3,kotoriyQ,5,_kotoriy_q/P3_kotoriyQ (5).mov,_kotoriy_q,155840,train
P3_kotoriyQ_0050_e3c813586af8,P3,kotoriyQ,50,_kotoriy_q/P3_kotoriyQ (50).mov,_kotoriy_q,141535,train
P3_kotoriyQ_0051_dfb70c645b1f,P3,kotoriyQ,51,_kotoriy_q/P3_kotoriyQ (51).mov,_kotoriy_q,150901,train
P3_kotoriyQ_0052_d5e7e6fb1ce1,P3,kotoriyQ,52,_kotoriy_q/P3_kotoriyQ (52).mov,_kotoriy_q,131879,train
P3_kotoriyQ_0053_363d506143bd,P3,kotoriyQ,53,_kotoriy_q/P3_kotoriyQ (53).mov,_kotoriy_q,138859,train
P3_kotoriyQ_0054_f008541acaeb,P3,kotoriyQ,54,_kotoriy_q/P3_kotoriyQ (54).mov,_kotoriy_q,144540,train
P3_kotoriyQ_0055_9eeeff904b14,P3,kotoriyQ,55,_kotoriy_q/P3_kotoriyQ (55).mov,_kotoriy_q,137050,train
P3_kotoriyQ_0056_c09f9aaba708,P3,kotoriyQ,56,_kotoriy_q/P3_kotoriyQ (56).mov,_kotoriy_q,148069,train
P3_kotoriyQ_0057_9ff809a0618a,P3,kotoriyQ,57,_kotoriy_q/P3_kotoriyQ (57).mov,_kotoriy_q,121530,train
P3_kotoriyQ_0058_91146078f976,P3,kotoriyQ,58,_kotoriy_q/P3_kotoriyQ (58).mov,_kotoriy_q,153118,train
P3_kotoriyQ_0059_6debb983389a,P3,kotoriyQ,59,_kotoriy_q/P3_kotoriyQ (59).mov,_kotoriy_q,148305,train
P3_kotoriyQ_0006_95806e13a7a2,P3,kotoriyQ,6,_kotoriy_q/P3_kotoriyQ (6).mov,_kotoriy_q,158505,train
P3_kotoriyQ_0060_dd2427fa0d06,P3,kotoriyQ,60,_kotoriy_q/P3_kotoriyQ (60).mov,_kotoriy_q,141153,train
P3_kotoriyQ_0061_b3c3991f03df,P3,kotoriyQ,61,_kotoriy_q/P3_kotoriyQ (61).mov,_kotoriy_q,153779,train
P3_kotoriyQ_0062_876f07af6f94,P3,kotoriyQ,62,_kotoriy_q/P3_kotoriyQ (62).mov,_kotoriy_q,148482,train
P3_kotoriyQ_0063_798a36bcb71b,P3,kotoriyQ,63,_kotoriy_q/P3_kotoriyQ (63).mov,_kotoriy_q,133814,train
P3_kotoriyQ_0064_125f458966b6,P3,kotoriyQ,64,_kotoriy_q/P3_kotoriyQ (64).mov,_kotoriy_q,129196,train
P3_kotoriyQ_0065_fe59a16aaf88,P3,kotoriyQ,65,_kotoriy_q/P3_kotoriyQ (65).mov,_kotoriy_q,143954,train
P3_kotoriyQ_0066_f944e8676207,P3,kotoriyQ,66,_kotoriy_q/P3_kotoriyQ (66).mov,_kotoriy_q,145904,train
P3_kotoriyQ_0067_eaa8ad4e44db,P3,kotoriyQ,67,_kotoriy_q/P3_kotoriyQ (67).mov,_kotoriy_q,145423,train
P3_kotoriyQ_0068_397dc4d6c131,P3,kotoriyQ,68,_kotoriy_q/P3_kotoriyQ (68).mov,_kotoriy_q,143294,train
P3_kotoriyQ_0069_59472f7cf09c,P3,kotoriyQ,69,_kotoriy_q/P3_kotoriyQ (69).mov,_kotoriy_q,133108,train
P3_kotoriyQ_0007_10556ef649ed,P3,kotoriyQ,7,_kotoriy_q/P3_kotoriyQ (7).mov,_kotoriy_q,161897,train
P3_kotoriyQ_0070_46d8e18f7cbf,P3,kotoriyQ,70,_kotoriy_q/P3_kotoriyQ (70).mov,_kotoriy_q,131497,train
P3_kotoriyQ_0071_9049ee5758d7,P3,kotoriyQ,71,_kotoriy_q/P3_kotoriyQ (71).mov,_kotoriy_q,152132,train
P3_kotoriyQ_0072_a12c08e13b5b,P3,kotoriyQ,72,_kotoriy_q/P3_kotoriyQ (72).mov,_kotoriy_q,122201,train
P3_kotoriyQ_0073_e7a8fbec3156,P3,kotoriyQ,73,_kotoriy_q/P3_kotoriyQ (73).mov,_kotoriy_q,142259,train
P3_kotoriyQ_0074_baa12228b459,P3,kotoriyQ,74,_kotoriy_q/P3_kotoriyQ (74).mov,_kotoriy_q,129567,train
P3_kotoriyQ_0075_75a4ce5791a2,P3,kotoriyQ,75,_kotoriy_q/P3_kotoriyQ (75).mov,_kotoriy_q,147042,train
P3_kotoriyQ_0076_2f70df41f857,P3,kotoriyQ,76,_kotoriy_q/P3_kotoriyQ (76).mov,_kotoriy_q,149603,train
P3_kotoriyQ_0077_0d29754f6fd7,P3,kotoriyQ,77,_kotoriy_q/P3_kotoriyQ (77).mov,_kotoriy_q,121451,train
P3_kotoriyQ_0078_02337806f3ab,P3,kotoriyQ,78,_kotoriy_q/P3_kotoriyQ (78).mov,_kotoriy_q,140568,train
P3_kotoriyQ_0079_82678baa9c98,P3,kotoriyQ,79,_kotoriy_q/P3_kotoriyQ (79).mov,_kotoriy_q,137256,train
P3_kotoriyQ_0008_758fc905f3c7,P3,kotoriyQ,8,_kotoriy_q/P3_kotoriyQ (8).mov,_kotoriy_q,164641,train
P3_kotoriyQ_0080_1b0144ef4a7d,P3,kotoriyQ,80,_kotoriy_q/P3_kotoriyQ (80).mov,_kotoriy_q,159109,train
P3_kotoriyQ_0009_98c3d38d74d1,P3,kotoriyQ,9,_kotoriy_q/P3_kotoriyQ (9).mov,_kotoriy_q,145907,train
P4_kotoriyQ_0001_4f4ca1c0f6eb,P4,kotoriyQ,1,_kotoriy_q/P4_kotoriyQ (1).mov,_kotoriy_q,127795,train
P4_kotoriyQ_0010_19c83d57b69b,P4,kotoriyQ,10,_kotoriy_q/P4_kotoriyQ (10).mov,_kotoriy_q,134286,train
P4_kotoriyQ_0011_36663d265ed6,P4,kotoriyQ,11,_kotoriy_q/P4_kotoriyQ (11).mov,_kotoriy_q,126188,train
P4_kotoriyQ_0012_6e475eba780e,P4,kotoriyQ,12,_kotoriy_q/P4_kotoriyQ (12).mov,_kotoriy_q,98900,train
P4_kotoriyQ_0013_62c8374db846,P4,kotoriyQ,13,_kotoriy_q/P4_kotoriyQ (13).mov,_kotoriy_q,117010,train
P4_kotoriyQ_0014_1e99a4acf485,P4,kotoriyQ,14,_kotoriy_q/P4_kotoriyQ (14).mov,_kotoriy_q,168436,train
P4_kotoriyQ_0015_87a448347143,P4,kotoriyQ,15,_kotoriy_q/P4_kotoriyQ (15).mov,_kotoriy_q,133333,train
P4_kotoriyQ_0016_9e5185a5c303,P4,kotoriyQ,16,_kotoriy_q/P4_kotoriyQ (16).mov,_kotoriy_q,178323,train
P4_kotoriyQ_0017_87ff45dcb2c8,P4,kotoriyQ,17,_kotoriy_q/P4_kotoriyQ (17).mov,_kotoriy_q,158700,train
P4_kotoriyQ_0018_88694dfb540b,P4,kotoriyQ,18,_kotoriy_q/P4_kotoriyQ (18).mov,_kotoriy_q,126353,train
P4_kotoriyQ_0019_50487f343845,P4,kotoriyQ,19,_kotoriy_q/P4_kotoriyQ (19).mov,_kotoriy_q,126353,train
P4_kotoriyQ_0002_56bc78686b44,P4,kotoriyQ,2,_kotoriy_q/P4_kotoriyQ (2).mov,_kotoriy_q,207997,train
P4_kotoriyQ_0020_966439108414,P4,kotoriyQ,20,_kotoriy_q/P4_kotoriyQ (20).mov,_kotoriy_q,144788,train
P4_kotoriyQ_0021_800a2947ab92,P4,kotoriyQ,21,_kotoriy_q/P4_kotoriyQ (21).mov,_kotoriy_q,144688,train
P4_kotoriyQ_0022_46534f513d3f,P4,kotoriyQ,22,_kotoriy_q/P4_kotoriyQ (22).mov,_kotoriy_q,92362,train
P4_kotoriyQ_0023_cc1775df0001,P4,kotoriyQ,23,_kotoriy_q/P4_kotoriyQ (23).mov,_kotoriy_q,123321,train
P4_kotoriyQ_0024_579d4fe46f9c,P4,kotoriyQ,24,_kotoriy_q/P4_kotoriyQ (24).mov,_kotoriy_q,117479,train
P4_kotoriyQ_0025_b302787f622d,P4,kotoriyQ,25,_kotoriy_q/P4_kotoriyQ (25).mov,_kotoriy_q,126597,train
P4_kotoriyQ_0026_1a75b53fa893,P4,kotoriyQ,26,_kotoriy_q/P4_kotoriyQ (26).mov,_kotoriy_q,147853,train
P4_kotoriyQ_0027_cbf4e7bb853d,P4,kotoriyQ,27,_kotoriy_q/P4_kotoriyQ (27).mov,_kotoriy_q,125719,train
P4_kotoriyQ_0028_b7af0b02a981,P4,kotoriyQ,28,_kotoriy_q/P4_kotoriyQ (28).mov,_kotoriy_q,130921,train
P4_kotoriyQ_0029_649bdf4bd530,P4,kotoriyQ,29,_kotoriy_q/P4_kotoriyQ (29).mov,_kotoriy_q,154837,train
P4_kotoriyQ_0003_37927662d4d4,P4,kotoriyQ,3,_kotoriy_q/P4_kotoriyQ (3).mov,_kotoriy_q,110995,train
P4_kotoriyQ_0030_81437ac2eebf,P4,kotoriyQ,30,_kotoriy_q/P4_kotoriyQ (30).mov,_kotoriy_q,125023,train
P4_kotoriyQ_0031_be4c5a23f8ab,P4,kotoriyQ,31,_kotoriy_q/P4_kotoriyQ (31).mov,_kotoriy_q,125023,train
P4_kotoriyQ_0032_2df5f230dfc2,P4,kotoriyQ,32,_kotoriy_q/P4_kotoriyQ (32).mov,_kotoriy_q,126489,train
P4_kotoriyQ_0033_9152f25efa6d,P4,kotoriyQ,33,_kotoriy_q/P4_kotoriyQ (33).mov,_kotoriy_q,125914,train
P4_kotoriyQ_0034_bcc628eea4af,P4,kotoriyQ,34,_kotoriy_q/P4_kotoriyQ (34).mov,_kotoriy_q,126391,train
P4_kotoriyQ_0035_57fe9a0382d7,P4,kotoriyQ,35,_kotoriy_q/P4_kotoriyQ (35).mov,_kotoriy_q,128445,train
P4_kotoriyQ_0036_d501a31304eb,P4,kotoriyQ,36,_kotoriy_q/P4_kotoriyQ (36).mov,_kotoriy_q,118845,train
P4_kotoriyQ_0037_56693fa0b373,P4,kotoriyQ,37,_kotoriy_q/P4_kotoriyQ (37).mov,_kotoriy_q,119721,train
P4_kotoriyQ_0038_97cebd953019,P4,kotoriyQ,38,_kotoriy_q/P4_kotoriyQ (38).mov,_kotoriy_q,123471,train
P4_kotoriyQ_0039_b9d535fcbe1d,P4,kotoriyQ,39,_kotoriy_q/P4_kotoriyQ (39).mov,_kotoriy_q,157792,train
P4_kotoriyQ_0004_67f69fbd1196,P4,kotoriyQ,4,_kotoriy_q/P4_kotoriyQ (4).mov,_kotoriy_q,101793,train
P4_kotoriyQ_0040_2919c2e29235,P4,kotoriyQ,40,_kotoriy_q/P4_kotoriyQ (40).mov,_kotoriy_q,117132,train
P4_kotoriyQ_0005_fc46243725d2,P4,kotoriyQ,5,_kotoriy_q/P4_kotoriyQ (5).mov,_kotoriy_q,164141,train
P4_kotoriyQ_0006_47381289a3fa,P4,kotoriyQ,6,_kotoriy_q/P4_kotoriyQ (6).mov,_kotoriy_q,109984,train
P4_kotoriyQ_0007_c23eb4fb7232,P4,kotoriyQ,7,_kotoriy_q/P4_kotoriyQ (7).mov,_kotoriy_q,119788,train
P4_kotoriyQ_0008_a3af28f9dd90,P4,kotoriyQ,8,_kotoriy_q/P4_kotoriyQ (8).mov,_kotoriy_q,143795,train
P4_kotoriyQ_0009_5cedc1c7c5bc,P4,kotoriyQ,9,_kotoriy_q/P4_kotoriyQ (9).mov,_kotoriy_q,125055,train
P5_kotoriyQ_0001_5bb96fe6aa75,P5,kotoriyQ,1,_kotoriy_q/P5_kotoriyQ (1).mov,_kotoriy_q,217301,train
P5_kotoriyQ_0010_aa715710f850,P5,kotoriyQ,10,_kotoriy_q/P5_kotoriyQ (10).mov,_kotoriy_q,143753,train
P5_kotoriyQ_0011_36b91767e975,P5,kotoriyQ,11,_kotoriy_q/P5_kotoriyQ (11).mov,_kotoriy_q,131431,train
P5_kotoriyQ_0012_8708658eafd4,P5,kotoriyQ,12,_kotoriy_q/P5_kotoriyQ (12).mov,_kotoriy_q,133401,train
P5_kotoriyQ_0013_e2a07f83139b,P5,kotoriyQ,13,_kotoriy_q/P5_kotoriyQ (13).mov,_kotoriy_q,155076,train
P5_kotoriyQ_0014_d4bd7173b2cb,P5,kotoriyQ,14,_kotoriy_q/P5_kotoriyQ (14).mov,_kotoriy_q,217301,train
P5_kotoriyQ_0015_536b30f20177,P5,kotoriyQ,15,_kotoriy_q/P5_kotoriyQ (15).mov,_kotoriy_q,189159,train
P5_kotoriyQ_0016_c8ae1baf98e4,P5,kotoriyQ,16,_kotoriy_q/P5_kotoriyQ (16).mov,_kotoriy_q,163539,train
P5_kotoriyQ_0017_20224180b18b,P5,kotoriyQ,17,_kotoriy_q/P5_kotoriyQ (17).mov,_kotoriy_q,161380,train
P5_kotoriyQ_0018_5310cdaefb82,P5,kotoriyQ,18,_kotoriy_q/P5_kotoriyQ (18).mov,_kotoriy_q,162627,train
P5_kotoriyQ_0019_8d5a32f1a8cb,P5,kotoriyQ,19,_kotoriy_q/P5_kotoriyQ (19).mov,_kotoriy_q,247875,train
P5_kotoriyQ_0002_4ae965d6f549,P5,kotoriyQ,2,_kotoriy_q/P5_kotoriyQ (2).mov,_kotoriy_q,163791,train
P5_kotoriyQ_0020_6755ba3547e1,P5,kotoriyQ,20,_kotoriy_q/P5_kotoriyQ (20).mov,_kotoriy_q,231313,train
P5_kotoriyQ_0021_8b04f1301cb7,P5,kotoriyQ,21,_kotoriy_q/P5_kotoriyQ (21).mov,_kotoriy_q,225560,train
P5_kotoriyQ_0022_192fb27f1a10,P5,kotoriyQ,22,_kotoriy_q/P5_kotoriyQ (22).mov,_kotoriy_q,165807,train
P5_kotoriyQ_0023_89ad507981e9,P5,kotoriyQ,23,_kotoriy_q/P5_kotoriyQ (23).mov,_kotoriy_q,129315,train
P5_kotoriyQ_0024_5dcf21b8622b,P5,kotoriyQ,24,_kotoriy_q/P5_kotoriyQ (24).mov,_kotoriy_q,176002,train
P5_kotoriyQ_0025_d5a414ca24c7,P5,kotoriyQ,25,_kotoriy_q/P5_kotoriyQ (25).mov,_kotoriy_q,94680,train
P5_kotoriyQ_0026_6891f322e53b,P5,kotoriyQ,26,_kotoriy_q/P5_kotoriyQ (26).mov,_kotoriy_q,140748,train
P5_kotoriyQ_0027_82d34ad7abd9,P5,kotoriyQ,27,_kotoriy_q/P5_kotoriyQ (27).mov,_kotoriy_q,128453,train
P5_kotoriyQ_0028_897f5a59a275,P5,kotoriyQ,28,_kotoriy_q/P5_kotoriyQ (28).mov,_kotoriy_q,166109,train
P5_kotoriyQ_0029_3583fc575965,P5,kotoriyQ,29,_kotoriy_q/P5_kotoriyQ (29).mov,_kotoriy_q,191834,train
P5_kotoriyQ_0003_a90a1699d8f7,P5,kotoriyQ,3,_kotoriy_q/P5_kotoriyQ (3).mov,_kotoriy_q,145463,train
P5_kotoriyQ_0030_f61201cd9473,P5,kotoriyQ,30,_kotoriy_q/P5_kotoriyQ (30).mov,_kotoriy_q,145888,train
P5_kotoriyQ_0031_629e154ca61f,P5,kotoriyQ,31,_kotoriy_q/P5_kotoriyQ (31).mov,_kotoriy_q,118198,train
P5_kotoriyQ_0032_b238836e9676,P5,kotoriyQ,32,_kotoriy_q/P5_kotoriyQ (32).mov,_kotoriy_q,182892,train
P5_kotoriyQ_0033_e8865b0902b3,P5,kotoriyQ,33,_kotoriy_q/P5_kotoriyQ (33).mov,_kotoriy_q,143378,train
P5_kotoriyQ_0034_70ac73198d48,P5,kotoriyQ,34,_kotoriy_q/P5_kotoriyQ (34).mov,_kotoriy_q,115995,train
P5_kotoriyQ_0035_d6031a1b756b,P5,kotoriyQ,35,_kotoriy_q/P5_kotoriyQ (35).mov,_kotoriy_q,137413,train
P5_kotoriyQ_0036_5d5f9382280c,P5,kotoriyQ,36,_kotoriy_q/P5_kotoriyQ (36).mov,_kotoriy_q,179106,train
P5_kotoriyQ_0037_e34561666b9f,P5,kotoriyQ,37,_kotoriy_q/P5_kotoriyQ (37).mov,_kotoriy_q,196602,train
P5_kotoriyQ_0038_9be54461a492,P5,kotoriyQ,38,_kotoriy_q/P5_kotoriyQ (38).mov,_kotoriy_q,194566,train
P5_kotoriyQ_0039_4c4a63dbbfb0,P5,kotoriyQ,39,_kotoriy_q/P5_kotoriyQ (39).mov,_kotoriy_q,197503,train
